"id","bond_code","event_date","event_type","W5","W6","W1","W2","W8","W7a","W7b","W3","W9","W4a","W4b"
"1340","127033.SZ","2024-7-1","NO","1","0","0.0866159200668335","1.671272","2.7899","1","0.3274","0","0.00134","1","20"
"1341","128071.SZ","2024-7-1","NO","0","0","-0.07079093903303146","1.384156","1.1253","0","1.0770","0","0.00260","0","23"
"1342","128101.SZ","2024-7-1","NO","0","0","0.09555133432149887","0.882382","1.7057","1","0.9980","0","0.00393","0","23"
"1343","113640.SH","2024-7-2","PROPOSAL","0","0","-0.13233181834220886","1.897929","3.6249","1","0.8874","0","0.01077","1","22"
"1344","123121.SZ","2024-7-2","NO","0","0","-0.25150758028030396","2.121035","3.0910","0","1.1130","0","0.08346","1","22"
"1345","123175.SZ","2024-7-2","NO","1","1","0.4388866722583771","2.641766","4.6434","1","0.7511","0","0.00971","1","21"
"1346","127077.SZ","2024-7-2","NO","1","0","-0.05190947651863098","2.212366","4.4189","1","0.9370","0","0.01420","1","21"
"1347","118006.SH","2024-7-3","NO","1","0","-0.09583155810832977","13.181205","3.6988","0","1.0941","0","0.00372","1","21"
"1348","127087.SZ","2024-7-3","PROPOSAL","0","1","-0.10705115646123886","2.390140","4.9473","0","1.0594","0","0.02609","1","21"
"1349","128125.SZ","2024-7-3","NO","0","0","-0.10784444212913513","1.729597","2.0726","0","1.0864","0","0.00858","1","22"
"1350","128144.SZ","2024-7-3","PROPOSAL","1","0","0.009069927036762238","0.945667","2.6585","1","0.9792","0","0.06195","0","23"
"1351","123119.SZ","2024-7-4","NO","1","0","-0.11036219447851181","1.961220","3.0281","0","1.1531","0","0.00143","0","23"
"1352","123207.SZ","2024-7-4","NO","1","1","0.09586915373802185","2.979384","5.0459","0","1.2150","0","0.08411","1","20"
"1353","123231.SZ","2024-7-4","NO","0","1","-0.1199754849076271","6.010711","5.3498","0","1.1820","0","0.02143","1","22"
"1354","113668.SH","2024-7-5","PROPOSAL","0","1","-0.023101888597011566","2.706364","4.7255","1","0.9800","0","0.04577","1","21"
"1355","118031.SH","2024-7-5","NO","0","1","-0.08524481952190399","1.254532","4.6105","1","0.9285","0","0.00955","0","23"
"1356","123109.SZ","2024-7-5","NO","0","1","-0.04545077309012413","4.395110","2.7379","0","1.1186","0","0.15593","1","22"
"1357","123190.SZ","2024-7-5","NO","0","1","0.013195502571761608","2.086859","4.7556","1","0.9230","0","0.05245","1","22"
"1358","127094.SZ","2024-7-5","NO","0","1","-0.1199268326163292","6.504236","5.2868","0","1.0105","0","0.10897","1","21"
"1359","127100.SZ","2024-7-5","NO","0","1","-0.07693829387426376","1.204151","5.4620","0","1.1587","0","0.06667","0","23"
"1360","128076.SZ","2024-7-5","NO","0","0","-0.0863187164068222","4.297526","1.2758","0","1.1520","1","0.08622","1","22"
"1361","110093.SH","2024-7-8","NO","0","1","0.039808887988328934","1.715698","4.6872","0","1.1200","1","0.05862","0","26"
"1362","118024.SH","2024-7-8","NO","0","1","-0.07395274192094803","1.020093","4.2957","0","1.1002","0","0.21628","0","23"
"1363","123186.SZ","2024-7-8","NO","0","1","0.10926714539527893","1.086570","4.7283","1","0.8466","0","0.05190","1","21"
"1364","127055.SZ","2024-7-8","NO","0","0","-0.011625723913311958","2.948144","3.6249","0","1.0777","1","0.57923","1","22"
"1365","127091.SZ","2024-7-8","NO","0","1","-0.047845207154750824","1.374129","5.1253","0","1.1409","0","0.03646","0","23"
"1366","128143.SZ","2024-7-8","NO","0","1","-0.11223884671926498","3.136805","2.5024","0","1.2073","0","0.14477","1","21"
"1367","123198.SZ","2024-7-9","NO","0","1","0.11458216607570648","1.875594","4.9144","1","0.8989","0","0.12500","1","21"
"1368","127067.SZ","2024-7-9","NO","0","1","0.04408206045627594","0.695954","4.0329","0","1.0572","0","0.49890","0","24"
"1369","110064.SH","2024-7-10","NO","1","0","-0.008984748274087906","0.969908","1.4456","0","1.1197","1","0.00093","0","24"
"1370","113629.SH","2024-7-10","PROPOSAL","1","0","0.22997303307056427","0.972938","3.1786","1","0.9695","0","0.00152","1","21"
"1371","123128.SZ","2024-7-10","NO","1","0","0.3854159712791443","1.646985","3.3101","1","0.7650","0","0.00785","1","22"
"1372","123142.SZ","2024-7-10","NO","0","0","0.05888669937849045","3.855091","3.6879","1","0.9116","0","0.00184","1","20"
"1373","127073.SZ","2024-7-10","NO","1","1","-0.031561434268951416","1.726826","3.2033","0","1.1055","0","0.00488","0","23"
"1374","113682.SH","2024-7-11","NO","0","1","-0.08216693252325058","1.076263","5.6454","0","1.1794","0","0.04478","0","23"
"1375","123129.SZ","2024-7-11","NO","1","0","-0.1386626660823822","2.179276","3.3155","0","1.1347","1","0.02208","1","21"
"1376","123185.SZ","2024-7-11","PROPOSAL","1","1","-0.03072136640548706","2.899435","4.7201","0","1.0126","0","0.02389","1","21"
"1377","123195.SZ","2024-7-11","NO","0","1","-0.16066516935825348","2.469587","4.7666","0","1.1701","0","0.00704","1","21"
"1378","128070.SZ","2024-7-11","NO","1","0","0.041413530707359314","1.605576","0.9747","0","1.1829","0","0.32612","1","21"
"1379","110090.SH","2024-7-12","NO","0","0","-0.17145861685276031","2.191623","4.1999","0","1.1469","0","0.00243","0","23"
"1380","113569.SH","2024-7-12","PROPOSAL","1","0","-0.021698877215385437","2.088596","1.6564","1","0.9892","0","0.01261","1","20"
"1381","123035.SZ","2024-7-12","PROPOSAL","1","0","-0.11016422510147095","2.181004","1.3415","0","1.1430","0","0.00180","0","24"
"1382","127031.SZ","2024-7-12","NO","1","0","-0.09435852617025375","1.434131","2.6995","0","1.1250","0","0.36808","0","23"
"1383","127047.SZ","2024-7-12","NO","0","0","0.16863296926021576","1.283325","3.2854","1","0.6430","0","0.00158","1","20"
"1384","127074.SZ","2024-7-12","NO","0","1","-0.08181474357843399","1.468536","4.2546","0","1.1666","0","0.23573","1","22"
"1385","113561.SH","2024-7-15","NO","0","0","-0.09134304523468018","1.197616","1.4620","0","1.4938","0","0.06617","1","21"
"1386","113608.SH","2024-7-15","NO","0","0","-0.011565836146473885","2.417669","2.3190","0","1.0013","0","0.00114","1","21"
"1387","113671.SH","2024-7-15","NO","0","1","-0.11519695818424225","3.066070","4.9856","0","1.1561","0","0.04000","0","23"
"1388","123199.SZ","2024-7-15","NO","1","1","-0.08366695791482925","3.436400","4.9090","0","1.1100","0","0.00820","1","21"
"1389","127105.SZ","2024-7-15","NO","0","1","-0.04975083842873573","1.436473","5.5496","0","1.0070","0","0.19048","1","22"
"1390","113527.SH","2024-7-16","NO","1","0","0.026996776461601257","1.361872","0.5257","0","1.1510","0","0.40582","0","23"
"1391","127064.SZ","2024-7-16","NO","0","1","-0.06279060244560242","1.324219","3.8412","0","1.1943","1","0.00408","0","24"
"1392","110062.SH","2024-7-17","NO","1","1","-0.023195089772343636","1.397780","1.3771","0","1.1655","1","0.25522","0","26"
"1393","110072.SH","2024-7-17","NO","1","0","0.013610364869236946","1.120743","2.0862","1","0.5606","0","0.01081","0","23"
"1394","118028.SH","2024-7-17","NO","0","0","-0.012692505493760109","1.174457","4.3888","0","1.0983","0","0.02452","1","22"
"1395","123082.SZ","2024-7-17","NO","1","0","0.2211780697107315","3.332106","2.3901","0","1.0179","0","0.02800","1","20"
"1396","128083.SZ","2024-7-17","PROPOSAL","1","0","-0.018742525950074196","2.069630","1.4045","0","1.0972","1","0.01459","0","23"
"1397","113589.SH","2024-7-18","NO","0","0","-0.022716624662280083","5.187173","1.9329","1","0.9340","0","0.00723","1","19"
"1398","113600.SH","2024-7-18","PROPOSAL","1","0","0.15261569619178772","1.541937","2.0698","1","0.9505","0","0.00970","1","19"
"1399","127075.SZ","2024-7-18","PROPOSAL","0","1","0.07878611981868744","0.426288","4.2546","1","0.9580","0","0.62189","1","21"
"1400","111019.SH","2024-7-19","PROPOSAL","0","0","-0.04450417682528496","2.725353","5.7440","0","1.0124","0","0.02273","1","22"
"1401","113542.SH","2024-7-19","NO","0","0","-0.008718887344002724","3.441444","1.0349","0","1.0929","0","0.02954","0","23"
"1402","113677.SH","2024-7-19","NO","0","1","-0.13264113664627075","7.462188","5.1554","0","1.0750","0","0.10270","1","22"
"1403","113680.SH","2024-7-19","NO","0","1","-0.1289042830467224","2.245921","5.3251","0","1.0906","0","0.07483","1","21"
"1404","118007.SH","2024-7-19","NO","0","0","0.005161983892321587","2.705978","3.6742","1","0.9492","1","0.00185","1","21"
"1405","123052.SZ","2024-7-19","NO","1","0","0.20805443823337555","1.193996","1.8782","0","1.2525","0","0.00310","1","21"
"1406","123154.SZ","2024-7-19","NO","0","1","-0.19836583733558655","2.099910","4.0465","0","1.0470","0","0.01528","1","22"
"1407","123160.SZ","2024-7-19","NO","1","0","-0.11874532699584961","2.173286","4.1944","0","1.0426","0","0.02864","1","20"
"1408","123180.SZ","2024-7-19","NO","0","1","-0.15772950649261475","3.196238","4.6379","0","1.0199","0","0.01270","1","22"
"1409","127062.SZ","2024-7-19","NO","0","1","-0.07549119740724564","2.219059","3.7563","0","1.0280","0","0.01145","1","22"
"1410","127079.SZ","2024-7-19","NO","1","1","-0.31877055764198303","9.261754","4.4107","0","1.0890","0","0.10674","1","21"
"1411","128044.SZ","2024-7-19","NO","1","0","0.6729731559753418","0.800889","0.0712","1","0.9107","1","0.00636","1","12"
"1412","128124.SZ","2024-7-19","NO","0","0","-0.09284568578004837","5.067292","2.0233","1","0.9893","0","0.00320","1","21"
"1413","110081.SH","2024-7-22","NO","0","0","-0.045815009623765945","1.075915","3.0144","1","0.9491","0","0.04558","0","23"
"1414","123067.SZ","2024-7-22","NO","0","0","0.03131728246808052","2.687014","2.1547","0","1.1100","0","0.00439","1","22"
"1415","123112.SZ","2024-7-22","NO","0","0","-0.03737035021185875","3.762163","2.7105","0","1.1692","0","0.00511","1","22"
"1416","123189.SZ","2024-7-22","NO","0","1","0.1295509785413742","0.741732","4.7064","1","0.9072","0","0.28620","1","20"
"1417","123224.SZ","2024-7-22","NO","1","1","-0.060948748141527176","2.619860","5.1608","0","1.0656","0","0.06593","1","21"
"1418","127033.SZ","2024-7-22","NO","1","0","0.0866159200668335","1.671272","2.7324","1","0.4920","0","0.03927","1","14"
"1419","128120.SZ","2024-7-22","NO","1","0","0.12032242864370346","1.277410","1.9849","0","1.1150","0","0.00316","1","20"
"1420","123236.SZ","2024-7-23","NO","0","1","-0.09664203971624374","1.555812","5.4155","0","1.1039","0","0.04237","1","22"
"1421","123049.SZ","2024-7-24","PROPOSAL","1","0","0.29063573479652405","1.392400","1.7194","1","0.8062","0","0.00295","1","19"
"1422","123054.SZ","2024-7-24","NO","0","0","0.09082390367984772","2.643290","1.8782","0","1.2650","1","0.04281","1","22"
"1423","113655.SH","2024-7-25","NO","0","0","-0.19152547419071198","1.176501","4.0301","0","1.0648","0","0.01538","0","23"
"1424","123202.SZ","2024-7-25","PROPOSAL","0","1","0.037651777267456055","4.418463","4.9391","0","1.0339","0","0.07113","1","21"
"1425","128062.SZ","2024-7-25","NO","1","0","0.35135772824287415","8.840483","0.6872","0","1.0296","0","0.00079","1","8"
"1426","128095.SZ","2024-7-25","NO","0","0","0.02364213392138481","1.413033","1.5496","0","1.0786","0","0.00659","0","23"
"1427","118034.SH","2024-7-26","NO","0","1","-0.1137240007519722","1.139065","4.7337","1","0.9382","0","0.05944","0","24"
"1428","128130.SZ","2024-7-26","NO","0","0","-0.1244748905301094","2.229725","2.0972","0","1.0423","0","0.01076","0","23"
"1429","113647.SH","2024-7-29","NO","0","0","-0.07512377947568893","1.643721","3.7317","1","0.9989","0","0.06015","0","23"
"1430","113661.SH","2024-7-29","NO","0","1","-0.1062939465045929","5.157628","4.3176","0","1.0405","0","0.01828","0","23"
"1431","123186.SZ","2024-7-29","NO","0","1","0.10926714539527893","1.086570","4.6708","1","0.8010","0","0.05921","1","21"
"1432","127091.SZ","2024-7-29","NO","0","1","-0.047845207154750824","1.374129","5.0678","0","1.0600","0","0.04831","0","23"
"1433","123108.SZ","2024-7-30","NO","0","0","-0.0370209738612175","2.481056","1.6646","0","1.0560","0","0.00378","0","24"
"1434","123132.SZ","2024-7-30","PROPOSAL","0","0","0.05095205828547478","1.620816","3.3812","1","0.9737","0","0.00325","1","22"
"1435","127019.SZ","2024-7-30","NO","1","0","0.11542579531669617","0.146732","1.9576","1","0.9170","0","0.16563","1","22"
"1436","127053.SZ","2024-7-30","NO","1","0","0.002158458111807704","1.572862","3.4853","0","1.1150","0","0.16007","1","22"
"1437","128109.SZ","2024-7-30","PROPOSAL","0","0","-0.08252634108066559","1.505448","1.8453","0","1.0550","0","0.00202","0","23"
"1438","110047.SH","2024-7-31","PROPOSAL","1","0","0.13018883764743805","0.475073","0.3094","0","1.0246","0","0.00220","0","23"
"1439","110063.SH","2024-7-31","PROPOSAL","1","0","0.13018883764743805","0.475073","1.3689","1","0.8201","0","0.00271","0","23"
"1440","123150.SZ","2024-7-31","NO","0","1","0.045391473919153214","11.080632","3.9151","0","1.0933","1","0.00204","1","22"
"1441","123216.SZ","2024-7-31","NO","1","1","-0.038909874856472015","1.648791","5.0103","1","0.9396","0","0.05381","0","23"
"1442","127090.SZ","2024-7-31","NO","0","1","-0.20183545351028442","3.105661","4.9802","0","1.0772","0","0.02620","1","22"
"1443","118009.SH","2024-8-1","NO","0","0","0.13003754615783691","2.111963","3.8960","1","0.9938","0","0.01429","1","21"
"1444","123234.SZ","2024-8-1","NO","0","1","-0.03366272523999214","1.953597","5.3607","0","1.0060","0","0.43478","1","21"
"1445","128070.SZ","2024-8-1","NO","1","0","0.041413530707359314","1.605576","0.9172","0","1.1640","0","0.28431","1","21"
"1446","110086.SH","2024-8-2","NO","0","0","-0.07933943718671799","1.527281","3.7207","1","0.8416","0","0.02251","0","23"
"1447","111008.SH","2024-8-2","NO","0","0","-0.05640678107738495","1.558853","4.2519","0","1.0760","0","0.00494","1","21"
"1448","113563.SH","2024-8-2","NO","0","0","-0.028136100620031357","1.491048","1.4565","0","1.0921","0","0.16527","0","23"
"1449","113660.SH","2024-8-2","NO","0","1","-0.3016257584095001","3.087850","4.2930","0","1.0614","0","0.00253","1","22"
"1450","118008.SH","2024-8-2","NO","1","1","0.017472006380558014","1.783273","3.8905","1","0.7394","0","0.01222","1","21"
"1451","123071.SZ","2024-8-2","NO","1","1","0.18168535828590393","1.766290","2.2177","0","1.0878","1","0.03475","1","22"
"1452","123183.SZ","2024-8-2","NO","1","1","0.05311168357729912","3.075634","4.6379","0","1.0291","0","0.03883","1","22"
"1453","127047.SZ","2024-8-2","NO","0","0","0.16863296926021576","1.283325","3.2279","1","0.6231","0","0.02006","1","20"
"1454","111018.SH","2024-8-5","NO","0","1","-0.09114082157611847","3.629763","5.3881","0","1.0801","0","0.03077","1","22"
"1455","113608.SH","2024-8-5","NO","0","0","-0.011565836146473885","2.417669","2.2615","0","1.0000","0","0.00898","1","21"
"1456","113628.SH","2024-8-5","NO","0","0","0.11589416116476059","1.364034","3.0472","0","1.0282","0","0.31304","1","20"
"1457","118032.SH","2024-8-5","NO","0","0","-0.15545295178890228","2.785731","4.5886","1","0.9442","0","0.00627","1","22"
"1458","113561.SH","2024-8-6","PROPOSAL","0","0","-0.09134304523468018","1.197616","1.4018","0","1.3767","0","0.13958","1","21"
"1459","113596.SH","2024-8-6","PROPOSAL","1","0","0.2860742509365082","1.741149","1.9740","1","0.8047","0","0.09195","1","17"
"1460","113610.SH","2024-8-6","NO","1","0","-0.0911378413438797","3.626061","2.3190","1","0.9821","0","0.10857","1","19"
"1461","113654.SH","2024-8-6","NO","0","0","-0.04074384644627571","1.532713","3.9945","1","0.9810","0","0.03888","1","22"
"1462","123056.SZ","2024-8-6","PROPOSAL","1","0","0.10908796638250351","0.362817","1.8809","1","0.8282","0","0.03074","1","21"
"1463","110095.SH","2024-8-7","NO","0","1","-0.029739171266555786","0.819585","5.0021","1","0.7448","0","0.08333","0","23"
"1464","118037.SH","2024-8-7","NO","1","1","-0.11158446967601776","1.784714","4.9117","0","1.0909","1","0.03689","1","21"
"1465","123171.SZ","2024-8-7","NO","0","0","0.013660386204719543","1.267080","4.3094","1","0.9039","0","0.11168","1","21"
"1466","128076.SZ","2024-8-7","NO","0","0","-0.0863187164068222","4.297526","1.1855","0","1.1555","1","0.12282","1","22"
"1467","111016.SH","2024-8-8","NO","1","1","-0.10931989550590515","2.234494","4.9610","0","1.0278","0","0.06383","1","22"
"1468","127066.SZ","2024-8-8","NO","0","1","-0.06419932842254639","2.034392","3.9151","0","1.0500","0","0.06790","0","23"
"1469","127097.SZ","2024-8-8","NO","0","1","-0.06680134683847427","2.095918","5.2156","0","1.2512","0","0.32370","1","21"
"1470","113640.SH","2024-8-9","NO","1","0","-0.13233181834220886","1.897929","3.5209","1","0.9251","0","0.03590","1","22"
"1471","113679.SH","2024-8-9","NO","0","1","0.607853353023529","1.620551","5.2129","1","0.9900","0","0.02367","1","22"
"1472","113680.SH","2024-8-9","NO","0","1","-0.1289042830467224","2.245921","5.2676","0","1.0507","0","0.03086","1","21"
"1473","118007.SH","2024-8-9","NO","0","0","0.005161983892321587","2.705978","3.6167","1","0.9460","1","0.01616","1","21"
"1474","123052.SZ","2024-8-9","NO","1","0","0.20805443823337555","1.193996","1.8207","0","1.2801","0","0.01829","1","21"
"1475","123059.SZ","2024-8-9","NO","0","0","-0.019511330872774124","3.377683","1.9302","0","1.1550","0","0.03002","1","22"
"1476","123232.SZ","2024-8-9","NO","0","1","-0.07572868466377258","12.205818","5.3005","0","1.1500","0","0.15132","1","21"
"1477","128108.SZ","2024-8-9","NO","1","1","0.05936594679951668","0.964415","1.7988","1","0.8589","0","0.02695","0","23"
"1478","128144.SZ","2024-8-9","NO","1","0","0.009069927036762238","0.945667","2.5572","0","1.0020","0","0.06235","0","23"
"1479","110081.SH","2024-8-12","NO","0","0","-0.045815009623765945","1.075915","2.9569","1","0.9116","0","0.01953","0","23"
"1480","123067.SZ","2024-8-12","NO","0","0","0.03131728246808052","2.687014","2.0972","0","1.0831","0","0.01834","1","22"
"1481","123151.SZ","2024-8-12","NO","0","0","-0.3843938410282135","6.446972","3.8850","1","0.9714","0","0.06225","1","21"
"1482","123189.SZ","2024-8-12","NO","0","1","0.1295509785413742","0.741732","4.6489","1","0.8950","0","0.28846","1","20"
"1483","123215.SZ","2024-8-12","NO","0","1","-0.0596572682261467","1.845142","4.9747","1","0.9500","0","0.09091","1","22"
"1484","127033.SZ","2024-8-12","NO","1","0","0.0866159200668335","1.671272","2.6749","1","0.5760","0","0.08216","1","14"
